mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,hora,Hora,Meteoros,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,2024-02-13,,10:10,,138.9,71.46,400.6,-0.62,0,1019.33,8.6,0.35,13.35,4.9,3.81
,,,,2024-02-13,,10:20,,108.7,66.66,422.7,-0.81,0,1019.26,13.37,0.76,14.08,5.49,3.46
,,,,2024-02-13,,10:30,,107.9,63.76,444.2,-0.94,0,1019.12,12.51,0.83,14.83,6.47,4.27
,,,,2024-02-13,,10:40,,111.6,62.17,461.6,-1.08,0,1019.03,17.35,1,15.4,5.49,3.34
,,,,2024-02-13,,10:50,,137.4,63.65,476,-1.24,0,1019.09,8.29,0.56,15.68,5.98,3.79
,,,,2024-02-13,,11:00,,111.4,60.65,491,-1.35,0,1019.13,13.6,0.72,16.09,4.61,2.99
,,,,2024-02-13,,11:10,,127.2,60.42,504.9,-1.46,0,1019.2,12.67,0.61,16.6,4.41,2.98
,,,,2024-02-13,,11:20,,140.6,58.17,518.3,-1.56,0,1019.24,14.97,1.27,16.9,8.82,3.95
,,,,2024-02-13,,11:30,,136.7,55.17,529.9,-1.6,0,1019.15,21.77,1.56,17.5,7.84,4.18
,,,,2024-02-13,,11:40,,146,54.13,539.8,-1.6,0,1019.07,23.2,1.39,17.94,9.11,5.12
,,,,2024-02-13,,11:50,,147.6,53.25,545,-1.6,0,1019.07,22.75,2.06,18.19,9.7,4.56
,,,,2024-02-13,,12:00,,136.9,53.16,553.1,-1.6,0,1018.97,24.1,1.35,18.42,7.55,3.87
,,,,2024-02-13,,12:10,,145.2,51.95,560.7,-1.6,0,1018.72,17.1,1.43,18.64,9.8,4.85
,,,,2024-02-13,,12:20,,148.8,51.1,567.3,-1.6,0,1018.69,17.41,1.91,18.97,10.19,5.3
,,,,2024-02-13,,12:30,,142.9,51.05,569.8,-1.6,0,1018.53,16.87,0.89,19.18,7.45,4.39
,,,,2024-02-13,,12:40,,161.1,49.53,332.4,-1.6,0,1018.44,25.4,1.39,19.45,8.82,3.64
,,,,2024-02-13,,12:50,,175.7,48.17,437.8,-1.56,0,1018.4,16.26,1.97,19.68,8.92,4.7
,,,,2024-02-13,,13:00,,171.9,48.24,226.8,-1.52,0,1018.36,19.19,1.34,19.73,8.33,4.27
,,,,2024-02-13,,13:10,,156.6,49.81,158,-1.44,0,1018.33,14.85,1.14,19.36,6.76,3.95
,,,,2024-02-13,,13:20,,153.3,49.64,321.9,-1.31,0,1018.22,13.9,0.9,19.07,7.55,4.88
,,,,2024-02-13,,13:30,,153,49.18,567.2,-1.22,0,1018.15,17.84,1.09,19.4,8.43,5.06
,,,,2024-02-13,,13:40,,162.5,48.14,542.4,-1.12,0,1018.07,13.59,1.08,19.91,7.74,4.96
,,,,2024-02-13,,13:50,,166,48.54,515.6,-0.97,0,1017.97,13.29,1,20.22,8.04,4.61
,,,,2024-02-13,,14:00,,177.3,47.85,500.9,-0.82,0,1017.82,12.28,1.46,20.51,10.09,5.79
,,,,2024-02-13,,14:10,,170.5,48.81,486.9,-0.68,0,1017.76,18.57,1.46,20.68,11.27,5.1
,,,,2024-02-13,,14:20,,168.8,49.68,474.4,-0.52,0,1017.73,14.08,1.16,20.53,7.64,4.41
,,,,2024-02-13,,14:30,,173.7,48.87,453.3,-0.35,0,1017.75,14.08,1.71,20.78,10.58,6.49
,,,,2024-02-13,,14:40,,167.9,49.38,434,-0.18,0,1017.83,10.45,0.99,20.82,9.11,5.65
,,,,2024-02-13,,14:50,,174,48.84,414.4,-0.02,0,1017.86,14.27,1.15,21.01,7.64,4.81
,,,,2024-02-13,,15:00,,170.2,48.97,394.5,0.15,0,1017.85,14.86,0.97,21.14,6.96,4.3
,,,,2024-02-13,,15:10,,171,48.56,372.6,0.3,0,1017.89,12.58,0.94,21.27,7.25,4.3
,,,,2024-02-13,,15:20,,172.9,48.09,346,0.47,0,1017.98,15.07,0.93,21.43,6.27,3.7
,,,,2024-02-13,,15:30,,175.6,47.36,322.1,0.66,0,1018.05,11.9,1.05,21.63,7.74,4.55
,,,,2024-02-13,,15:40,,172.7,48.17,297.9,0.82,0,1018.13,12.12,1,21.44,8.53,5.17
,,,,2024-02-13,,15:50,,175.8,48.71,271.8,0.96,0,1018.19,13.41,0.65,21.34,6.17,4.28
,,,,2024-02-13,,16:00,,179.5,48.23,245.4,1.15,0,1018.26,12.67,1.05,21.34,6.96,4.02
,,,,2024-02-13,,16:10,,180.4,47.84,214.7,1.31,0,1018.27,16.25,1.05,21.28,6.57,3.7
,,,,2024-02-13,,16:20,,184.6,47.52,190.3,1.41,0,1018.34,18.47,1.1,21.13,7.25,4.19
,,,,2024-02-13,,16:30,,183.3,47.23,160.7,1.56,0,1018.34,12.79,1.05,21.03,7.94,4.21
,,,,2024-02-13,,16:40,,184.6,47.34,134.3,1.72,0,1018.36,16.18,1.31,20.93,6.27,3.31
,,,,2024-02-13,,16:50,,192.1,47.74,107.6,1.81,0,1018.38,12.8,0.9,20.81,6.86,4.24
,,,,2024-02-13,,17:00,,185.4,48.4,82.3,1.89,0,1018.53,16.57,1.11,20.64,6.57,3.5
,,,,2024-02-13,,17:10,,179.2,48.87,40.3,2.01,0,1018.54,15.34,0.88,20.39,6.27,3.43
,,,,2024-02-13,,17:20,,181.1,49.9,15.31,2.1,0,1018.6,15.02,1.2,20.05,6.57,3.44
,,,,2024-02-13,,17:30,,169.1,51.96,10.35,2.15,0,1018.7,14.06,0.56,19.56,4.21,2.76
,,,,2024-02-13,,17:40,,160.6,53.42,5.88,2.21,0,1018.77,13.98,0.89,19.18,6.08,3.61
,,,,2024-02-13,,17:50,,164,52.46,2.4,2.28,0,1018.86,11.83,0.78,19,6.37,4.06
,,,,2024-02-13,,18:00,,165.8,52.45,0.49,2.31,0,1019.07,15.43,1.01,19,6.86,4.07
,,,,2024-02-13,,18:10,,176.6,50.64,0.37,2.3,0,1019.33,14.85,1.32,19.19,8.82,4.73
,,,,2024-02-13,,18:20,,172.9,50.63,0.38,2.33,0,1019.53,14.61,1.03,19.21,8.53,4.83
,,,,2024-02-13,,18:30,,172.8,50.63,0.37,2.32,0,1019.61,12.46,1.21,19.12,7.64,4.84
,,,,2024-02-13,,18:40,,165.9,51.89,0.38,2.25,0,1019.65,11.62,1.05,18.95,7.74,5.01
,,,,2024-02-13,,18:50,,165.1,52.81,0.39,2.22,0,1019.75,15.37,0.99,18.7,7.06,4.23
,,,,2024-02-13,,19:00,,155.8,55.05,0.39,2.2,0,1019.78,14.1,0.78,18.33,6.57,4.01
,,,,2024-02-13,,19:10,,160.9,56.32,0.4,2.12,0,1019.88,12.34,0.83,17.99,7.55,3.87
,,,,2024-02-13,,19:20,,161.6,55.97,0.4,2.04,0,1020.01,11.23,0.68,17.88,6.17,4.02
,,,,2024-02-13,,19:30,,142,56.69,0.4,1.99,0,1020.01,9.36,0.9,17.9,7.35,4.34
,,,,2024-02-13,,19:40,,135.6,56.22,0.4,1.92,0,1019.9,13.83,1.07,17.88,8.43,4.83
,,,,2024-02-13,,19:50,,129.6,56.42,0.39,1.79,0,1020,16.55,0.84,17.85,6.08,3.29
,,,,2024-02-13,,20:00,,143.6,56.23,0.41,1.68,0,1020.06,19.39,0.86,17.78,6.17,2.81
,,,,2024-02-13,,20:10,,157.9,56.41,0.4,1.6,0,1020.21,16.2,0.46,17.63,4.02,2
,,,,2024-02-13,,20:20,,144.9,58.03,0.42,1.45,0,1020.27,20.6,0.9,17.51,5.1,2.81
,,,,2024-02-13,,20:30,,149.7,59.66,0.41,1.27,0,1020.33,13.08,0.66,17.2,6.47,4.03
,,,,2024-02-13,,20:40,,138.2,61.24,0.41,1.13,0,1020.42,10.68,0.61,16.93,4.61,2.98
,,,,2024-02-13,,20:50,,137.8,63.9,0.43,0.99,0,1020.4,15.04,0.68,16.33,4.21,2.46
,,,,2024-02-13,,21:00,,139.3,64.76,0.43,0.82,0,1020.43,10.51,0.62,15.96,4.12,2.87
,,,,2024-02-13,,21:10,,147.9,65.77,0.44,0.64,0,1020.48,9.43,0.43,15.71,4.61,3.41
,,,,2024-02-13,,21:20,,152.5,64.75,0.44,0.5,0,1020.5,13.47,0.46,15.75,4.12,2.75
,,,,2024-02-13,,21:30,,153.6,67.34,0.44,0.34,0,1020.5,35.34,0.86,15.44,3.43,1.99
,,,,2024-02-13,,21:40,,262.8,68.95,0.45,0.16,0,1020.6,32.94,0.54,14.89,2.55,0.65
,,,,2024-02-13,,21:50,,152.8,69.61,0.44,-0.02,0,1020.73,53.67,0.71,14.62,2.65,0.66
,,,,2024-02-13,,22:00,,67.09,70.31,0.46,-0.16,0,1020.79,32.51,0.4,14.58,1.37,0.49
,,,,2024-02-13,,22:10,,120.4,71.5,0.44,-0.33,0,1020.83,37.07,0.36,14.35,1.67,0.95
,,,,2024-02-13,,22:20,,118.6,72.58,0.46,-0.5,0,1020.93,19.48,0.38,14.13,1.86,1.03
,,,,2024-02-13,,22:30,,136.4,74.96,0.46,-0.67,0,1020.96,49.85,0.64,13.85,2.06,0.62
,,,,2024-02-13,,22:40,,44.68,74.51,0.45,-0.79,0,1021.01,55.94,0.48,14.07,2.55,1.21
,,,,2024-02-13,,22:50,,108,72.15,0.47,-0.93,0,1021.03,19.24,0.39,14.42,2.35,1.36
,,,,2024-02-13,,23:00,,118.8,71.76,0.45,-1.08,0,1021.03,13.33,0.53,14.57,2.84,1.6
,,,,2024-02-13,,23:10,,111.4,72.18,0.43,-1.21,0,1021.06,31.31,0.41,14.48,2.35,1.14
,,,,2024-02-13,,23:20,,125.4,73.58,0.44,-1.27,0,1021.11,17.88,0.5,14.28,2.74,1.48
,,,,2024-02-13,,23:30,,156.8,74.81,0.44,-1.36,0,1021.16,18.74,0.52,14.11,2.84,1.53
,,,,2024-02-13,,23:40,,147.3,76.72,0.45,-1.46,0,1021.19,13.49,0.41,13.85,3.33,2.19
,,,,2024-02-13,,23:50,,157.8,79.39,0.44,-1.52,0,1021.28,26.74,0.68,13.61,3.63,2.17
,,,,2024-02-14,,0:00,,160.6,80.8,0.43,-1.52,0,1021.37,41.11,0.51,13.2,2.06,0.57
,,,,2024-02-14,,0:10,,157.5,83.1,0.44,-1.57,0,1021.43,9.33,0.37,12.98,3.04,2.06
,,,,2024-02-14,,0:20,,146.3,82.7,0.45,-1.6,0,1021.41,11.38,0.58,13.01,3.63,2.3
,,,,2024-02-14,,0:30,,144.5,84.5,0.44,-1.59,0,1021.38,12.34,0.39,12.88,2.16,1.25
,,,,2024-02-14,,0:40,,166.5,85.1,0.43,-1.52,0,1021.31,17.14,0.48,12.68,1.96,0.97
,,,,2024-02-14,,0:50,,142.7,87.2,0.44,-1.52,0,1021.19,26.14,0.5,12.45,2.65,1.33
,,,,2024-02-14,,1:00,,150.9,85,0.44,-1.54,0,1021.24,16.73,0.51,12.65,3.63,2.13
,,,,2024-02-14,,1:10,,151.8,84.8,0.43,-1.45,0,1021.29,8.53,0.36,12.75,3.43,2.37
,,,,2024-02-14,,1:20,,148,86.1,0.42,-1.31,0,1021.24,8.08,0.52,12.56,4.12,2.73
,,,,2024-02-14,,1:30,,150,86.8,0.43,-1.25,0,1021.2,7.98,0.6,12.46,4.12,2.37
,,,,2024-02-14,,1:40,,149.6,87.1,0.42,-1.19,0,1021.12,9.1,0.61,12.38,4.31,2.84
,,,,2024-02-14,,1:50,,149.4,86.5,0.43,-1.07,0,1021.11,7.82,0.47,12.37,4.21,2.98
,,,,2024-02-14,,2:00,,146.7,88.2,0.41,-0.92,0,1021.15,12.04,0.67,12.26,3.92,2.1
,,,,2024-02-14,,2:10,,149.8,88.8,0.41,-0.81,0,1021.19,10.51,0.89,12.14,3.82,2
,,,,2024-02-14,,2:20,,151.5,89.6,0.41,-0.67,0,1021.15,7.27,0.89,12.13,4.02,2.41
,,,,2024-02-14,,2:30,,146,89.3,0.41,-0.53,0,1021.25,10.8,0.48,12.14,4.02,2.35
,,,,2024-02-14,,2:40,,137.3,90,0.41,-0.37,0,1021.15,6.48,0.75,12.08,2.55,1.1
,,,,2024-02-14,,2:50,,141.4,90.1,0.41,-0.21,0,1021.08,14.2,0.45,11.98,2.74,1.48
,,,,2024-02-14,,3:00,,141.2,91.1,0.41,-0.01,0,1020.98,12.8,0.51,11.95,3.33,2.05
,,,,2024-02-14,,3:10,,139.4,88.9,0.41,0.16,0,1020.95,11.69,0.63,12.25,3.53,2.08
,,,,2024-02-14,,3:20,,153,86.3,0.4,0.3,0,1020.86,11.83,0.4,12.6,2.84,1.79
,,,,2024-02-14,,3:30,,158.4,87.3,0.39,0.48,0,1020.85,11.52,0.46,12.36,3.14,1.86
,,,,2024-02-14,,3:40,,189.3,89.2,0.38,0.66,0,1020.82,25.37,0.53,11.83,2.16,0.46
,,,,2024-02-14,,3:50,,121.2,91.5,0.38,0.85,0,1020.9,11.25,0.55,11.52,2.16,0.66
,,,,2024-02-14,,4:00,,138.5,93.1,0.39,0.99,0,1020.88,21.82,0.61,11.32,3.04,0.78
,,,,2024-02-14,,4:10,,132.6,92.2,0.38,1.15,0,1020.87,13.38,0.65,11.62,3.92,2.24
,,,,2024-02-14,,4:20,,133.1,84.3,0.38,1.32,0,1020.99,13.17,0.43,12.91,4.12,2.77
,,,,2024-02-14,,4:30,,124,78.9,0.38,1.5,0,1021,10.58,0.56,13.85,4.61,3.06
,,,,2024-02-14,,4:40,,137.7,77.5,0.38,1.64,0,1021.08,11.5,0.47,14.24,4.41,3.1
,,,,2024-02-14,,4:50,,131.6,79.22,0.38,1.74,0,1021.17,11.75,0.68,14.14,5,3.23
,,,,2024-02-14,,5:00,,134.3,80.6,0.38,1.88,0,1021.2,6.98,0.41,13.89,4.51,3.2
,,,,2024-02-14,,5:10,,133.6,84.3,0.4,2.02,0,1021.15,6.46,0.32,13.49,4.41,3.38
,,,,2024-02-14,,5:20,,133.9,80.1,0.4,2.09,0,1021.21,10.24,0.76,13.7,6.86,4.26
,,,,2024-02-14,,5:30,,131.4,76.35,0.39,2.18,0,1021.2,15.67,0.67,14.34,6.47,4.25
,,,,2024-02-14,,5:40,,121,73,0.4,2.27,0,1021.16,13.52,1.08,15.02,7.84,5
,,,,2024-02-14,,5:50,,114.8,72.82,0.42,2.34,0,1021.24,13.6,1.01,15.03,8.82,5.04
,,,,2024-02-14,,6:00,,117.5,73.69,0.41,2.4,0,1021.32,14.44,1.27,14.81,8.13,4.44
,,,,2024-02-14,,6:10,,116.1,72.19,0.42,2.47,0,1021.32,15.47,1.03,15.08,7.25,3.92
,,,,2024-02-14,,6:20,,115.9,71.98,0.41,2.51,0,1021.29,13.94,1.35,15.18,8.62,5.06
,,,,2024-02-14,,6:30,,109.7,72.16,0.42,2.51,0,1021.33,13.94,1.11,15.09,8.53,5.36
,,,,2024-02-14,,6:40,,116,72.4,0.42,2.53,0,1021.29,13.51,1.15,15.03,8.72,5.03
,,,,2024-02-14,,6:50,,115.7,72.3,0.42,2.53,0,1021.3,12.89,0.9,15.09,7.64,4.58
,,,,2024-02-14,,7:00,,113.5,72.71,1.03,2.47,0,1021.32,14.11,0.95,14.96,7.25,4.66
,,,,2024-02-14,,7:10,,113.4,73.47,2.52,2.45,0,1021.33,15.83,1.48,14.71,8.33,4.2
,,,,2024-02-14,,7:20,,112.7,74.52,5.48,2.43,0,1021.31,11.74,0.99,14.55,6.96,4.74
,,,,2024-02-14,,7:30,,121.8,74.99,13.68,2.38,0,1021.3,11.76,1.08,14.41,8.53,3.9
,,,,2024-02-14,,7:40,,113.6,74.1,22.12,2.28,0,1021.34,11.99,0.87,14.62,7.15,4.73
,,,,2024-02-14,,7:50,,108.7,74.4,27.92,2.22,0,1021.51,13.52,1.05,14.53,7.45,4.17
,,,,2024-02-14,,8:00,,106.8,74.54,33.53,2.16,0,1021.59,13.99,1.1,14.53,7.35,3.93
,,,,2024-02-14,,8:10,,111.4,73.51,43.55,2.05,0,1021.56,16.43,1.18,14.77,7.25,3.85
,,,,2024-02-14,,8:20,,116.7,71.75,114.1,1.91,0,1021.53,18.74,1.01,15.29,7.15,3.87
,,,,2024-02-14,,8:30,,116.3,70.76,150.3,1.82,0,1021.47,18.6,1.36,15.67,8.33,4.18
,,,,2024-02-14,,8:40,,113.4,68.87,176.7,1.7,0,1021.43,16.88,1.24,16.16,9.11,4.47
,,,,2024-02-14,,8:50,,107,67.3,200.3,1.53,0,1021.46,20.86,1.09,16.38,6.86,3.77
,,,,2024-02-14,,9:00,,106.6,67.01,242.7,1.39,0,1021.5,15.09,1.11,16.43,8.23,4.47
,,,,2024-02-14,,9:10,,101.6,66.58,276,1.25,0,1021.48,18.81,1.12,16.53,7.25,4.12
,,,,2024-02-14,,9:20,,105,64.96,297,1.09,0,1021.38,25.12,1.05,17.05,6.27,3.07
,,,,2024-02-14,,9:30,,107.6,64.29,284.3,0.93,0,1021.25,26.85,1.4,17.37,7.94,3.02
,,,,2024-02-14,,9:40,,116.1,65.24,263.9,0.78,0,1021.17,14.22,0.6,17.3,4.8,3.19
,,,,2024-02-14,,9:50,,115.6,65.28,261.1,0.59,0,1021.06,13.11,0.75,17.32,5.1,3.43
,,,,2024-02-14,,10:00,,112.3,63.72,276.9,0.4,0,1020.91,17.37,0.97,17.78,6.66,3.85
,,,,2024-02-14,,10:10,,111.7,62.8,281.4,0.25,0,1020.9,22.85,1.22,18.11,6.76,3.28
,,,,2024-02-14,,10:20,,119.1,62.15,298.6,0.08,0,1020.85,17.79,1.06,18.39,5.98,2.93
,,,,2024-02-14,,10:30,,129.8,61.88,300.3,-0.12,0,1020.73,15.96,1.32,18.65,8.82,5.04
,,,,2024-02-14,,10:40,,130.3,60.68,291.5,-0.29,0,1020.65,11.59,1.16,18.96,9.31,4.97
,,,,2024-02-14,,10:50,,134.1,60.82,298.4,-0.44,0,1020.66,12.33,1.06,19.11,8.72,4.77
,,,,2024-02-14,,11:00,,139.1,60.43,357.3,-0.59,0,1020.68,15.36,1.03,19.28,7.55,4.15
,,,,2024-02-14,,11:10,,143.8,60.43,352.1,-0.73,0,1020.65,13.59,1.3,19.45,9.51,4.76
,,,,2024-02-14,,11:20,,142.8,60.28,377,-0.86,0,1020.57,9.89,1.4,19.53,11.17,5.97
,,,,2024-02-14,,11:30,,142.5,59.38,443,-1.01,0,1020.45,15.78,0.92,19.81,7.35,4.77
,,,,2024-02-14,,11:40,,151.7,57.44,385.6,-1.12,0,1020.35,21.4,1.21,20.3,7.55,3.68
,,,,2024-02-14,,11:50,,148.4,57.96,443.2,-1.19,0,1020.22,11.64,0.93,20.41,7.15,4.35
,,,,2024-02-14,,12:00,,143.6,57.47,403.9,-1.28,0,1020.17,12.34,0.95,20.57,7.45,4.52
,,,,2024-02-14,,12:10,,154.6,57.24,343.8,-1.35,0,1020,16.92,1.26,20.65,8.43,4.96
,,,,2024-02-14,,12:20,,159.3,57.19,313.2,-1.42,0,1019.82,14.55,0.99,20.67,8.33,4.78
,,,,2024-02-14,,12:30,,148.3,58.26,299.7,-1.45,0,1019.61,14.5,0.96,20.55,8.13,5.53
,,,,2024-02-14,,12:40,,144.4,58.78,361.5,-1.47,0,1019.46,8.79,0.85,20.32,8.43,5.73
,,,,2024-02-14,,12:50,,154.9,56.72,365.6,-1.46,0,1019.34,8.33,1.23,20.67,8.92,5.33
,,,,2024-02-14,,13:00,,143.9,57.12,292.7,-1.45,0,1019.22,11.85,0.79,20.76,6.17,4.23
,,,,2024-02-14,,13:10,,152.8,57.29,274,-1.43,0,1019.02,8.88,0.95,20.62,5.98,3.75
,,,,2024-02-14,,13:20,,152.8,56.29,266.8,-1.4,0,1018.9,14.86,0.6,20.9,5.1,2.89
,,,,2024-02-14,,13:30,,128.3,58.02,236.5,-1.36,0,1018.75,17.72,0.83,20.78,5.59,3.04
,,,,2024-02-14,,13:40,,129.8,58.11,215.5,-1.29,0,1018.46,12.03,0.92,20.68,6.47,3.78
,,,,2024-02-14,,13:50,,134.2,57.9,201.3,-1.2,0,1018.19,10.08,0.77,20.59,6.47,4.35
,,,,2024-02-14,,14:00,,137.3,58.55,202.4,-1.13,0,1018.3,11.09,0.84,20.49,6.57,4.22
,,,,2024-02-14,,14:10,,143.8,58.02,205.1,-1.05,0,1018.23,18.77,0.71,20.56,4.9,3.3
,,,,2024-02-14,,14:20,,125,57.56,192.4,-0.93,0,1017.92,16.07,1.14,20.68,5.98,3.75
,,,,2024-02-14,,14:30,,131.3,57.65,206.9,-0.8,0,1017.6,10.13,0.75,20.59,6.27,4.1
,,,,2024-02-14,,14:40,,145.9,57.22,266.9,-0.71,0,1017.38,10.64,1.34,20.65,7.15,3.92
,,,,2024-02-14,,14:50,,142.5,57.81,303.4,-0.58,0,1017.33,14.61,0.76,20.62,7.06,4.48
,,,,2024-02-14,,15:00,,139.8,56.6,341.9,-0.41,0,1017.17,12.09,0.83,20.82,6.96,4.28
,,,,2024-02-14,,15:10,,144.3,54.13,342.6,-0.26,0,1016.88,12.11,0.74,21.24,6.08,4.05
,,,,2024-02-14,,15:20,,151.1,53.92,286.2,-0.15,0,1016.9,9.82,0.82,21.34,6.66,4.41
,,,,2024-02-14,,15:30,,145.8,53.5,281.7,0.04,0,1016.9,13.17,0.76,21.26,5.78,3.87
,,,,2024-02-14,,15:40,,136.1,52.12,299.3,0.19,0,1016.85,7.23,0.99,21.19,8.13,5.61
,,,,2024-02-14,,15:50,,138.2,51.05,265.8,0.33,0,1016.85,9.6,0.81,21.01,7.25,5.26
,,,,2024-02-14,,16:00,,136.8,50.82,218.8,0.45,0,1016.66,10.08,1.02,20.94,8.62,4.69
,,,,2024-02-14,,16:10,,137.1,50.37,124.2,0.64,0,1016.58,9.84,0.84,20.99,8.04,5.3
,,,,2024-02-14,,16:20,,127.6,49.6,80.3,0.77,0,1016.46,17.46,1.1,20.98,6.27,3.49
,,,,2024-02-14,,16:30,,132.8,49.26,70.35,0.92,0,1016.15,11.41,0.71,21.03,5.78,3.91
,,,,2024-02-14,,16:40,,133.2,50.62,54.05,1.05,0,1015.95,11.89,1.35,20.56,9.11,4.47
,,,,2024-02-14,,16:50,,132.3,49.07,35.91,1.2,0,1015.83,14.6,0.89,20.74,7.06,3.66
,,,,2024-02-14,,17:00,,132.9,49.06,23.45,1.36,0,1015.95,23.78,1.24,20.74,5,1.88
,,,,2024-02-14,,17:10,,136,50.28,16.62,1.47,0,1016.01,24.92,1.03,20.57,5.59,2.87
,,,,2024-02-14,,17:20,,142.7,51.71,12.82,1.55,0,1016,13.43,0.59,20.25,4.61,2.94
,,,,2024-02-14,,17:30,,114.8,51.94,7.21,1.67,0,1015.97,29.79,0.78,20.05,4.51,2.09
,,,,2024-02-14,,17:40,,37.99,52.43,2.95,1.79,0,1016.09,53.91,0.79,20.04,3.14,1.08
,,,,2024-02-14,,17:50,,115.8,51.5,1.29,1.83,0,1016.17,30.82,0.46,20.12,3.23,1.61
,,,,2024-02-14,,18:00,,93.2,51.31,0.7,1.89,0,1016.18,45.26,0.61,20.15,2.74,1.57
,,,,2024-02-14,,18:10,,132.7,52.14,0.53,2,0,1016.1,15.29,1.27,20,6.66,2.91
,,,,2024-02-14,,18:20,,144.6,52.48,0.8,2.04,0,1016.08,12.1,1.04,20,7.74,4.62
,,,,2024-02-14,,18:30,,148.8,53.57,1,2.05,0,1015.93,10,1.21,19.77,10.58,6.88
,,,,2024-02-14,,18:40,,154.5,53.93,1.15,2.11,0,1015.89,7.4,0.92,19.62,9.9,7.49
,,,,2024-02-14,,18:50,,162.2,52.26,1.08,2.13,0,1015.97,9.17,1.58,19.78,9.6,5.98
,,,,2024-02-14,,19:00,,152.6,51.59,0.78,2.11,0,1015.98,12.18,1.3,19.99,8.33,4.83
,,,,2024-02-14,,19:10,,145.2,51.83,0.96,2.12,0,1015.85,13.41,1.3,20.04,8.72,5.4
,,,,2024-02-14,,19:20,,176.3,50.91,0.75,2.11,0,1015.95,32.79,1.27,20.14,5.78,3.04
,,,,2024-02-14,,19:30,,169.3,51.5,0.57,2.05,0,1015.89,23.11,0.64,20.13,4.61,2.51
,,,,2024-02-14,,19:40,,266.1,52.19,0.59,2.03,0,1015.94,60.53,0.69,20,3.72,1.53
,,,,2024-02-14,,19:50,,8.75,55.73,0.49,2,0,1015.77,19.07,0.3,19.29,2.45,1.54
,,,,2024-02-14,,20:00,,4.44,55.39,0.49,1.94,0,1015.61,17.45,0.28,19.07,1.57,0.8
,,,,2024-02-14,,20:10,,83,56.54,0.49,1.86,0,1015.53,41.87,0.54,18.86,2.06,0.86
,,,,2024-02-14,,20:20,,30.91,54.44,0.59,1.81,0,1015.67,33.98,0.55,19.27,2.84,2
,,,,2024-02-14,,20:30,,87.9,54.92,0.54,1.7,0,1015.58,55.5,0.71,19.3,2.45,0.94
,,,,2024-02-14,,20:40,,153.6,53.86,0.78,1.63,0,1015.49,12.01,1.23,19.66,8.62,5.16
,,,,2024-02-14,,20:50,,164.5,52.57,0.93,1.54,0,1015.62,12.29,1.07,19.97,7.74,5.1
,,,,2024-02-14,,21:00,,8.79,54.27,0.66,1.4,0,1015.74,84.7,0.99,19.96,3.63,2.04
,,,,2024-02-14,,21:10,,359.4,57.07,0.5,1.27,0,1015.75,37.68,0.78,19.1,2.74,1.5
,,,,2024-02-14,,21:20,,143.4,56.23,0.52,1.18,0,1015.59,34.24,0.85,19.11,2.94,1.09
,,,,2024-02-14,,21:30,,125.1,56.42,0.55,1.05,0,1015.4,20.52,0.42,19.1,3.23,1.44
,,,,2024-02-14,,21:40,,136.8,57.04,0.62,0.91,0,1015.25,10.97,0.81,19.04,5,2.82
,,,,2024-02-14,,21:50,,145.3,57.42,0.58,0.79,0,1015.05,13.88,0.62,18.95,3.72,1.82
,,,,2024-02-14,,22:00,,126.6,59.69,0.57,0.65,0,1014.83,35.61,1.58,18.52,5.49,1.65
,,,,2024-02-14,,22:10,,136.7,54.4,0.75,0.5,0,1014.63,12.81,1.05,19.45,7.25,3.83
,,,,2024-02-14,,22:20,,139.1,53.85,0.79,0.36,0,1014.59,25.22,1.19,19.85,6.76,3.03
,,,,2024-02-14,,22:30,,130.2,53.89,0.5,0.23,0,1014.58,26.93,0.97,19.86,4.02,1.85
,,,,2024-02-14,,22:40,,123.4,54.31,0.52,0.06,0,1014.52,18.98,0.8,19.72,4.7,2.16
,,,,2024-02-14,,22:50,,158.1,53.98,0.62,-0.1,0,1014.52,21.72,1.05,19.77,4.9,2.41
,,,,2024-02-14,,23:00,,268,55.6,0.47,-0.22,0,1014.59,53.5,0.69,19.43,3.63,1.01
,,,,2024-02-14,,23:10,,165.1,53.47,0.77,-0.36,0,1014.46,16.48,1.1,19.67,6.76,3.61
,,,,2024-02-14,,23:20,,167.8,51.99,0.82,-0.51,0,1014.44,18.51,1,20.1,6.76,3.98
,,,,2024-02-14,,23:30,,153.4,53.24,0.92,-0.63,0,1014.36,14.37,0.91,19.98,7.35,4.55
,,,,2024-02-14,,23:40,,166.1,52.59,0.67,-0.74,0,1014.27,11.4,0.87,19.97,6.66,4.15
,,,,2024-02-14,,23:50,,168,51.59,0.76,-0.86,0,1014.22,23.16,0.99,20.25,6.86,3.84
,,,,2024-02-15,,0:00,,137.8,52.3,0.63,-0.96,0,1014.18,39.12,0.89,20.08,5.19,1.9
,,,,2024-02-15,,0:10,,135.3,51.13,0.71,-1.02,0,1014.25,31.18,1.09,20.23,5.78,2.15
,,,,2024-02-15,,0:20,,126.8,51.53,0.54,-1.07,0,1014.16,44.27,0.64,20.15,3.53,1.16
